price,numBedrooms,numBathrooms,propertySize,total_images,longitude,latitude,ber_rating,featuredLevel,propertyType,sellerType
215000,4,2,130.0,18.0,-8.598797,51.890999,A3,standard,Detached,BRANDED_AGENT
195000,2,1,90.0,8.0,-6.243818,53.348567,C3,standard,Semi-D,UNBRANDED_AGENT
299500,2,2,105.0,17.0,-7.244425,52.655469,D2,standard,Detached,BRANDED_AGENT
349000,4,2,140.0,8.0,-6.39843,53.380119,C1,standard,Detached,BRANDED_AGENT
159000,3,2,119.0,10.0,-6.291308,53.336925,G,standard,Semi-D,BRANDED_AGENT
355000,4,2,125.0,13.0,-6.143689,53.394196,G,standard,Detached,BRANDED_AGENT
295000,3,1,80.0,18.0,-8.734332,51.749426,C1,standard,Terrace,BRANDED_AGENT
269950,2,2,74.0,15.0,-8.441552,51.892087,B3,standard,Apartment,BRANDED_AGENT
220000,1,1,47.0,13.0,-9.287419,53.846444,C1,standard,Apartment,UNBRANDED_AGENT
230000,2,1,68.0,15.0,-9.225147,51.63034,C2,standard,Apartment,BRANDED_AGENT
420000,4,3,116.0,1.0,-6.3834885,53.4187143,D1,standard,Semi-D,BRANDED_AGENT
380000,2,2,87.0,14.0,-6.1980574,53.6162649,XXX,standard,Apartment,BRANDED_AGENT
280000,2,2,69.0,12.0,-8.6292934,52.6528867,C2,standard,Apartment,BRANDED_AGENT
225000,2,2,99.0,7.0,-6.962944,53.533554,C1,standard,Apartment,UNBRANDED_AGENT
295000,3,2,94.0,30.0,-9.220608,54.214302,E1,standard,Semi-D,UNBRANDED_AGENT
275000,3,3,94.0,13.0,-6.3129806,53.3138931,E2,standard,Terrace,BRANDED_AGENT
595000,3,2,113.0,17.0,-6.3190029,53.3705466,C3,standard,Semi-D,BRANDED_AGENT
645000,4,2,125.0,23.0,-8.639784,52.63087,C3,standard,Semi-D,UNBRANDED_AGENT
320000,4,2,125.0,31.0,-8.288729,54.44261,C1,standard,Detached,BRANDED_AGENT
375000,3,3,95.0,36.0,-6.147771,53.416127,A2,standard,Duplex,BRANDED_AGENT
255000,3,3,100.0,27.0,-9.58611,51.883057,F,standard,Semi-D,UNBRANDED_AGENT
250000,3,1,111.0,23.0,-8.346005,51.87207,C1,standard,Bungalow,BRANDED_AGENT
385000,4,2,115.0,14.0,-8.275519,55.064129,C2,standard,Detached,UNBRANDED_AGENT
575000,4,3,250.0,11.0,-6.199756,53.453893,G,standard,Detached,BRANDED_AGENT
795000,6,4,355.0,1.0,-6.224562,53.340707,C2,standard,Detached,UNBRANDED_AGENT
185000,2,1,101.0,20.0,-8.286142,51.851555,C3,standard,Detached,BRANDED_AGENT
225000,2,1,66.0,15.0,-6.113898,53.270439,D1,standard,Apartment,BRANDED_AGENT
175000,2,2,63.0,17.0,-8.244667,53.776834,D1,standard,Apartment,BRANDED_AGENT
139950,3,2,100.0,13.0,-6.370205,53.288257,SI_666,standard,End of Terrace,BRANDED_AGENT
120000,3,1,134.0,17.0,-7.329737,53.514811,F,standard,Detached,BRANDED_AGENT
195000,3,2,92.0,27.0,-9.8653,52.569154,XXX,standard,End of Terrace,BRANDED_AGENT
425000,2,1,88.0,22.0,-7.243022,55.088508,C3,standard,End of Terrace,UNBRANDED_AGENT
159000,3,1,102.0,15.0,-9.544699,53.887524,C2,standard,Detached,UNBRANDED_AGENT
390000,6,2,165.0,15.0,-6.259016,53.355021,F,standard,Detached,BRANDED_AGENT
300000,3,2,95.0,12.0,-6.500925,52.588156,C1,standard,End of Terrace,UNBRANDED_AGENT
385000,4,3,115.0,11.0,-6.210526,53.360811,E1,standard,Detached,BRANDED_AGENT
350000,4,3,139.0,23.0,-7.007395,55.198339,C2,standard,Duplex,UNBRANDED_AGENT
359950,4,3,192.0,10.0,-6.9978,52.629528,C3,standard,Detached,BRANDED_AGENT
250000,3,2,260.0,43.0,-6.4546034,53.3637842,A2,standard,Semi-D,BRANDED_AGENT
300000,2,1,64.0,20.0,-7.770314,53.558785,C2,standard,Apartment,BRANDED_AGENT
335000,4,2,225.0,17.0,-9.692552,52.285276,C3,standard,Detached,UNBRANDED_AGENT
235000,3,3,92.0,17.0,-6.252268,53.371541,G,standard,End of Terrace,BRANDED_AGENT
160000,3,1,55.0,27.0,-6.275066,53.359766,E2,standard,Semi-D,BRANDED_AGENT
399950,2,1,104.0,14.0,-6.253084,53.356837,G,standard,End of Terrace,BRANDED_AGENT
325000,2,1,66.0,34.0,-6.284013,53.39551,G,standard,Apartment,BRANDED_AGENT
155000,3,2,101.0,15.0,-6.364085,53.709685,E1,standard,Semi-D,BRANDED_AGENT
345000,4,3,209.0,13.0,-6.669334,53.212837,C3,standard,Detached,UNBRANDED_AGENT
235000,4,2,119.0,10.0,-7.828742,53.27063,C1,standard,Detached,BRANDED_AGENT
274950,2,1,136.0,20.0,-9.157812,54.055024,C2,standard,Townhouse,BRANDED_AGENT
80000,2,2,55.0,23.0,-6.366322,53.275363,E1,standard,Apartment,BRANDED_AGENT
45000,1,1,109.0,48.0,-6.426547,53.28172,C2,standard,Site,BRANDED_AGENT
900000,4,2,78.0,16.0,-7.63011,53.339687,E2,standard,Detached,BRANDED_AGENT
245000,5,2,135.0,15.0,-6.405589,53.999606,D1,standard,Detached,BRANDED_AGENT
89000,2,1,70.0,14.0,-8.625381,52.670568,SI_666,standard,Detached,BRANDED_AGENT
120000,3,1,84.0,35.0,-8.028866,53.796298,B3,standard,Detached,UNBRANDED_AGENT
450000,3,2,95.0,30.0,-8.075457,53.794457,D1,standard,Detached,UNBRANDED_AGENT
198500,4,1,103.0,10.0,-6.813288,53.170661,D2,standard,Bungalow,BRANDED_AGENT
340000,4,1,122.0,20.0,-7.46806,53.264177,C3,standard,Semi-D,BRANDED_AGENT
2300000,4,3,385.0,30.0,-8.255849,53.553086,B3,standard,Detached,BRANDED_AGENT
395000,4,2,163.0,21.0,-7.794879,52.950459,F,standard,Detached,UNBRANDED_AGENT
375000,3,1,96.0,17.0,-6.2380393,53.3090837,D2,standard,Semi-D,BRANDED_AGENT
550000,3,1,94.0,12.0,-6.345775,53.717292,D1,standard,Terrace,BRANDED_AGENT
495000,4,1,375.0,23.0,-8.814717,53.057365,C2,standard,Detached,BRANDED_AGENT
510000,3,3,89.0,10.0,-6.942557,52.827262,C3,standard,End of Terrace,BRANDED_AGENT
150000,2,2,139.0,1.0,-7.11316,52.255758,D1,standard,Apartment,UNBRANDED_AGENT
875000,4,3,154.0,14.0,-6.386325,53.8981,C1,standard,Detached,BRANDED_AGENT
475000,4,3,186.0,9.0,-6.231257,53.354266,C2,standard,Detached,BRANDED_AGENT
160000,3,1,100.0,20.0,-7.503407,53.29294,C1,standard,Bungalow,BRANDED_AGENT
725000,5,3,149.0,20.0,-9.323336,53.841466,C2,standard,Semi-D,BRANDED_AGENT
875000,3,3,144.0,21.0,-7.193298,52.233722,B3,standard,Terrace,BRANDED_AGENT
430000,3,2,95.0,21.0,-8.451291,51.882674,D2,standard,Terrace,BRANDED_AGENT
880000,5,3,177.0,41.0,-10.226207,51.951502,C1,standard,Bungalow,UNBRANDED_AGENT
315000,3,1,96.0,12.0,-6.364081,53.709996,D1,standard,Semi-D,UNBRANDED_AGENT
1200000,4,4,162.0,13.0,-6.243556,53.349669,C3,standard,Detached,BRANDED_AGENT
595000,3,1,112.0,28.0,-9.319222,54.096515,C1,standard,Semi-D,BRANDED_AGENT
425000,3,2,85.0,55.0,-7.101634,52.207898,B3,standard,Apartment,BRANDED_AGENT
135000,4,3,137.0,22.0,-8.327141,51.775386,C2,standard,Terrace,BRANDED_AGENT
350000,4,1,130.0,11.0,-8.518278,51.699506,SI_666,standard,Semi-D,BRANDED_AGENT
485000,4,3,60.0,11.0,-6.242653,53.356371,G,standard,Detached,BRANDED_AGENT
230000,3,1,84.0,1.0,-8.619699,52.663326,G,standard,Semi-D,BRANDED_AGENT
700000,4,3,134.0,30.0,-9.254278,54.095499,D2,standard,Detached,UNBRANDED_AGENT
300000,4,1,158.0,22.0,-9.451767,51.67567,C3,standard,Bungalow,BRANDED_AGENT
240000,4,2,137.0,7.0,-7.059368,53.146524,B3,standard,Terrace,BRANDED_AGENT
205000,3,1,100.0,38.0,-6.553383,52.229746,B2,standard,End of Terrace,BRANDED_AGENT
450000,3,3,129.0,14.0,-7.82589,52.799323,C3,standard,Terrace,BRANDED_AGENT
548000,4,2,118.0,26.0,-6.182427,53.611076,C3,standard,Semi-D,BRANDED_AGENT
50000,4,1,200.0,75.0,-8.110509,54.595039,C1,standard,Detached,BRANDED_AGENT
525000,2,2,95.0,20.0,-8.577482,53.902514,C1,standard,Apartment,UNBRANDED_AGENT
225000,3,2,105.0,13.0,-6.290109,53.330531,E2,standard,Semi-D,BRANDED_AGENT
895000,5,5,200.0,18.0,-6.310421,53.333352,F,standard,Semi-D,BRANDED_AGENT
295000,2,1,57.0,29.0,-8.340244,51.960945,B3,standard,Apartment,BRANDED_AGENT
65000,2,1,146.0,7.0,-8.975852,52.300642,XXX,standard,Semi-D,BRANDED_AGENT
365000,3,2,86.0,12.0,-9.3688842,51.486204,C3,standard,Semi-D,PRIVATE_USER
390000,3,3,100.0,13.0,-6.253818,53.998151,E2,standard,Semi-D,BRANDED_AGENT
220000,1,1,41.0,18.0,-8.520379,51.876536,D1,standard,Apartment,BRANDED_AGENT
269000,3,2,103.0,15.0,-8.276832,52.144006,F,standard,Apartment,BRANDED_AGENT
65000,2,1,76.0,23.0,-8.629852,52.663968,D2,standard,Semi-D,BRANDED_AGENT
275000,3,2,142.0,28.0,-6.497212,53.509376,E2,standard,Detached,BRANDED_AGENT
430000,5,3,223.0,9.0,-8.187039,54.502433,SI_666,standard,Detached,UNBRANDED_AGENT
275000,2,1,69.0,13.0,-9.682892,52.262225,D2,standard,Apartment,UNBRANDED_AGENT
750000,4,1,129.0,21.0,-6.63245,53.06281,C2,standard,Detached,BRANDED_AGENT
120000,3,1,227.0,23.0,-8.577784,53.902713,F,standard,Semi-D,UNBRANDED_AGENT
295000,2,1,50.0,11.0,-6.68294,53.655835,B3,standard,Terrace,BRANDED_AGENT
440000,3,1,98.0,6.0,-7.73907,54.946111,E1,standard,Terrace,UNBRANDED_AGENT
435000,4,2,103.0,8.0,-7.739591,54.946592,E1,standard,Apartment,UNBRANDED_AGENT
575000,3,2,116.0,28.0,-8.394271,51.84497,D2,standard,Semi-D,BRANDED_AGENT
220000,2,1,51.0,14.0,-9.026728,51.676395,C2,standard,Apartment,UNBRANDED_AGENT
285000,3,1,111.0,11.0,-6.686706,53.283721,D2,standard,Terrace,BRANDED_AGENT
385000,3,1,132.0,19.0,-6.13423,53.267873,D2,standard,Semi-D,BRANDED_AGENT
475000,4,3,152.0,17.0,-9.052095,52.445582,D1,standard,Semi-D,UNBRANDED_AGENT
325000,3,3,90.0,30.0,-6.500007,52.588612,B1,standard,Terrace,BRANDED_AGENT
495000,6,3,47.0,13.0,-8.398978,52.649303,C3,standard,Detached,BRANDED_AGENT
595000,4,3,211.0,19.0,-7.274346,53.035666,D1,standard,Detached,BRANDED_AGENT
695000,2,1,92.0,2.0,-9.501719,52.448546,C1,standard,Semi-D,UNBRANDED_AGENT
485000,4,2,176.0,81.0,-7.297343,52.586433,B3,standard,Detached,BRANDED_AGENT
285000,2,1,90.0,52.0,-7.193219,52.440076,C1,standard,Terrace,BRANDED_AGENT
215000,2,2,65.0,23.0,-9.975543,53.596835,D1,standard,Apartment,BRANDED_AGENT
199000,2,1,51.0,28.0,-7.314414,53.047079,C1,standard,Apartment,BRANDED_AGENT
325000,3,1,76.0,22.0,-8.697745,51.612017,E2,standard,Terrace,BRANDED_AGENT
240000,3,1,72.0,28.0,-7.319128,53.116361,F,standard,Terrace,BRANDED_AGENT
315000,4,2,116.0,18.0,-6.298261,53.32668,E2,standard,Semi-D,BRANDED_AGENT
275000,2,2,82.0,7.0,-6.232655,53.33982,F,standard,Apartment,BRANDED_AGENT
360000,3,1,56.0,10.0,-6.23345,53.339595,D1,standard,Semi-D,BRANDED_AGENT
255000,4,3,121.0,16.0,-8.635841,52.659575,D2,standard,Detached,BRANDED_AGENT
165000,3,1,56.0,16.0,-6.26167,53.328775,D2,standard,Terrace,BRANDED_AGENT
275000,4,2,35.0,12.0,-6.276688,53.3453,D1,standard,Bungalow,BRANDED_AGENT
350000,4,1,94.0,19.0,-9.709576,52.050563,C3,standard,Detached,UNBRANDED_AGENT
147000,4,1,105.0,35.0,-7.213888,52.801604,C2,standard,Detached,UNBRANDED_AGENT
395000,3,1,210.0,38.0,-10.040492,51.821598,C2,standard,Detached,UNBRANDED_AGENT
700000,4,3,167.0,18.0,-6.149116,53.440609,C3,standard,Detached,BRANDED_AGENT
295000,4,2,167.0,3.0,-9.510943,52.051921,C2,standard,Detached,UNBRANDED_AGENT
129000,2,1,370.0,37.0,-6.111312,53.285522,SI_666,standard,Detached,BRANDED_AGENT
99500,3,2,101.0,10.0,-7.26389,52.658207,C1,standard,Semi-D,UNBRANDED_AGENT
300000,4,3,56.0,25.0,-7.238401,52.660938,C3,standard,Detached,BRANDED_AGENT
480000,4,3,193.0,10.0,-7.911959,53.091032,C2,standard,Detached,UNBRANDED_AGENT
197500,4,2,124.0,26.0,-6.659418,53.237608,D1,standard,Detached,UNBRANDED_AGENT
325000,2,1,57.0,23.0,-10.167311,51.825371,B3,standard,Apartment,UNBRANDED_AGENT
230000,4,3,65.0,12.0,-6.2618423,53.4006953,D2,standard,Semi-D,UNBRANDED_AGENT
110000,2,1,53.0,9.0,-6.273474,53.359431,D2,standard,End of Terrace,BRANDED_AGENT
430000,4,3,154.0,28.0,-7.091457,52.241577,C2,standard,Detached,BRANDED_AGENT
260000,2,3,99.0,15.0,-7.084722,52.250237,C1,standard,Townhouse,BRANDED_AGENT
520000,4,3,200.0,25.0,-6.18143,53.597774,C1,standard,Detached,BRANDED_AGENT
380000,4,4,112.0,23.0,-8.189148,51.957371,C2,standard,End of Terrace,BRANDED_AGENT
180000,2,2,79.0,18.0,-8.22091991599305,54.42660341591025,SI_666,standard,Apartment,BRANDED_AGENT
104950,8,1,84.0,13.0,-6.4173459,53.3270262,E2,standard,Detached,BRANDED_AGENT
225000,3,3,150.0,13.0,-6.4155526,53.286293,C1,standard,Detached,BRANDED_AGENT
170000,4,2,117.0,48.0,-9.414326,52.821637,C3,standard,Semi-D,UNBRANDED_AGENT
2750000,6,3,372.0,6.0,-8.593585032478927,53.847091326153134,C1,standard,Detached,PRIVATE_USER
255000,3,2,105.0,13.0,-6.183781,53.361181,D1,standard,Terrace,BRANDED_AGENT
399500,4,3,62.0,10.0,-6.217053,53.276801,C2,standard,Detached,UNBRANDED_AGENT
480000,2,2,72.0,22.0,-6.125355,53.224778,F,standard,Apartment,BRANDED_AGENT
330000,1,1,54.0,17.0,-6.4177082,53.2774818,XXX,standard,Apartment,BRANDED_AGENT
700000,5,3,146.0,12.0,-9.01705,53.274378,XXX,standard,Semi-D,BRANDED_AGENT
339000,2,2,74.0,35.0,-6.548767,53.391716,B2,standard,Terrace,UNBRANDED_AGENT
650000,2,3,87.0,10.0,-9.546861,53.886464,D1,standard,End of Terrace,BRANDED_AGENT
495000,2,2,75.0,2.0,-6.402183,53.770119,XXX,standard,Apartment,BRANDED_AGENT
499000,3,1,105.0,14.0,-7.271864,53.049045,C2,standard,Terrace,BRANDED_AGENT
275000,1,1,40.0,7.0,-8.482953,53.773737,C2,standard,Apartment,UNBRANDED_AGENT
550000,2,1,80.0,17.0,-6.699018,53.290316,F,standard,Apartment,BRANDED_AGENT
355000,3,2,104.0,16.0,-7.6767607,54.0439621,XXX,standard,Semi-D,BRANDED_AGENT
265000,3,1,95.0,13.0,-7.676726,54.043909,XXX,standard,End of Terrace,BRANDED_AGENT
289000,3,2,95.0,6.0,-7.9406898,53.4239331,XXX,standard,Detached,UNBRANDED_AGENT
350000,4,3,128.0,15.0,-9.655306,52.670644,D1,standard,Semi-D,BRANDED_AGENT
250000,4,1,301.0,6.0,-8.997523,51.734497,E2,standard,Terrace,UNBRANDED_AGENT
775000,5,2,145.0,6.0,-6.362774,53.28629,SI_666,standard,Semi-D,BRANDED_AGENT
190000,3,3,90.0,11.0,-6.800005,53.080218,F,standard,Semi-D,BRANDED_AGENT
450000,4,1,158.0,34.0,-6.61368,52.22208,A3,standard,Detached,BRANDED_AGENT
240000,3,2,93.0,34.0,-8.442519,52.801674,A2,standard,End of Terrace,UNBRANDED_AGENT
330000,4,4,134.0,14.0,-9.265398,51.550545,G,standard,Terrace,BRANDED_AGENT
330000,4,4,134.0,13.0,-9.174298,51.528712,D1,standard,End of Terrace,BRANDED_AGENT
340000,4,3,316.0,29.0,-9.06067,51.567332,B3,standard,Terrace,BRANDED_AGENT
400000,2,2,83.0,4.0,-9.49589,53.803784,D2,standard,Apartment,BRANDED_AGENT
210000,2,1,63.0,16.0,-6.164671,53.280556,C3,standard,Apartment,BRANDED_AGENT
275000,3,1,90.0,29.0,-6.529017,52.287614,C3,standard,Detached,UNBRANDED_AGENT
109500,2,1,149.0,23.0,-8.470938,51.893474,F,standard,Terrace,UNBRANDED_AGENT
225000,3,3,135.0,10.0,-7.39062,53.859905,G,standard,Detached,UNBRANDED_AGENT
100000,1,1,55.0,17.0,-8.586675,52.01352,E2,standard,Detached,BRANDED_AGENT
429950,2,1,370.0,23.0,-6.843416,52.855053,C3,standard,Apartment,BRANDED_AGENT
265000,3,2,105.0,26.0,-7.370681,54.015881,C1,standard,Detached,BRANDED_AGENT
195000,3,1,90.0,27.0,-8.900259,53.61609,C3,standard,Semi-D,BRANDED_AGENT
120000,3,1,152.0,12.0,-7.820966,55.11661,C1,standard,Terrace,BRANDED_AGENT
275000,2,1,56.0,25.0,-8.508889320094625,53.472595352251744,D1,standard,Terrace,UNBRANDED_AGENT
270000,4,3,121.0,4.0,-6.179091,53.404188,C3,standard,End of Terrace,BRANDED_AGENT
330000,4,3,120.0,43.0,-6.429112,53.283141,XXX,standard,Detached,BRANDED_AGENT
350000,2,1,66.0,15.0,-7.379445,52.551599,C1,standard,Apartment,BRANDED_AGENT
110000,3,1,116.0,16.0,-6.28328,53.387164,F,standard,Townhouse,BRANDED_AGENT
170000,3,2,101.0,22.0,-8.50393,51.875785,C3,standard,Semi-D,UNBRANDED_AGENT
175000,3,2,76.0,26.0,-6.390369,52.271894,D1,standard,Semi-D,BRANDED_AGENT
450000,4,1,145.0,9.0,-6.408856,53.395269,D2,standard,Semi-D,BRANDED_AGENT
240000,2,2,64.0,11.0,-6.226941,53.31513,E2,standard,Townhouse,BRANDED_AGENT
305000,3,1,86.0,88.0,-6.293722,53.295702,C2,standard,Semi-D,UNBRANDED_AGENT
820000,4,2,172.0,18.0,-8.77711,51.87352,C2,standard,Terrace,BRANDED_AGENT
345000,1,1,56.0,2.0,-7.3381378,53.5259334,SI_666,standard,Apartment,BRANDED_AGENT
1250000,7,11,517.0,17.0,-8.484469,51.891761,C3,standard,Detached,BRANDED_AGENT
270000,3,1,112.0,13.0,-6.945375,52.832967,D1,standard,Semi-D,BRANDED_AGENT
415000,3,3,110.0,13.0,-8.419398,51.877434,C1,standard,Semi-D,BRANDED_AGENT
299000,3,3,69.0,23.0,-6.185468,53.289292,C2,standard,Detached,BRANDED_AGENT
275000,1,1,47.0,26.0,-6.190585,53.295558,B3,standard,Apartment,BRANDED_AGENT
175000,2,1,81.0,9.0,-6.175858,53.379224,D1,standard,Apartment,BRANDED_AGENT
240000,2,2,60.0,16.0,-6.836943,52.226948,G,standard,Apartment,BRANDED_AGENT
250000,3,3,92.0,8.0,-8.473656,54.305055,G,standard,Duplex,BRANDED_AGENT
280000,2,1,82.0,57.0,-6.217606,53.262735,B3,standard,Terrace,UNBRANDED_AGENT
365000,3,2,89.0,28.0,-8.185125,53.616807,D2,standard,End of Terrace,UNBRANDED_AGENT
185000,2,1,80.0,19.0,-6.269625,53.368445,E1,standard,Terrace,BRANDED_AGENT
330000,3,1,76.0,28.0,-8.185125,53.616807,D1,standard,End of Terrace,BRANDED_AGENT
224500,3,3,83.0,12.0,-7.81061,52.668572,C3,standard,Semi-D,UNBRANDED_AGENT
925000,4,3,184.0,12.0,-6.236974,53.345484,B3,standard,Terrace,BRANDED_AGENT
325000,3,3,155.0,15.0,-6.240456,53.369773,D2,standard,Detached,BRANDED_AGENT
199000,2,1,65.0,18.0,-7.130909,52.264086,D1,standard,Apartment,BRANDED_AGENT
150000,3,2,106.0,12.0,-6.112035,53.283827,A3,standard,Terrace,BRANDED_AGENT
525000,2,1,105.0,11.0,-6.271246,53.321901,C1,standard,Bungalow,BRANDED_AGENT
425000,3,1,115.0,14.0,-6.535252,53.172024,D1,standard,Terrace,UNBRANDED_AGENT
360000,4,3,78.0,15.0,-6.201101,53.443291,C1,standard,Semi-D,BRANDED_AGENT
190000,3,3,122.0,25.0,-6.67552,52.248814,C3,standard,Semi-D,BRANDED_AGENT
695000,4,4,168.0,10.0,-9.075641,53.284083,E1,standard,Semi-D,UNBRANDED_AGENT
160000,2,1,93.0,20.0,-8.287498,54.443031,C1,standard,Detached,UNBRANDED_AGENT
230000,4,3,103.0,14.0,-6.263404,53.397081,SI_666,standard,Duplex,BRANDED_AGENT
215000,4,3,115.0,28.0,-7.827983,53.270584,D2,standard,Detached,UNBRANDED_AGENT
800000,2,2,113.0,15.0,-6.376029,53.286005,D2,standard,Bungalow,BRANDED_AGENT
675000,4,2,126.0,10.0,-6.98789,52.990531,D2,standard,Terrace,BRANDED_AGENT
275000,3,2,101.0,11.0,-9.524776,53.799873,D1,standard,Terrace,UNBRANDED_AGENT
189950,4,2,51.0,7.0,-8.09545,53.944909,E1,standard,Semi-D,BRANDED_AGENT
1650000,5,3,197.0,6.0,-6.037201,52.979747,G,standard,Semi-D,BRANDED_AGENT
295000,4,3,50.0,9.0,-6.220529,53.276203,C2,standard,Detached,BRANDED_AGENT
135000,3,3,103.0,11.0,-6.351196,53.70958,C3,standard,Terrace,UNBRANDED_AGENT
450000,4,2,161.0,18.0,-8.773662,52.743627,C2,standard,Detached,UNBRANDED_AGENT
980000,5,3,242.0,1.0,-8.487077988756141,53.76229542146737,SI_666,standard,Detached,UNBRANDED_AGENT
250000,3,1,87.0,8.0,-9.044707,53.291364,E2,standard,Bungalow,BRANDED_AGENT
200000,5,1,138.0,19.0,-8.604913,54.05248,G,standard,Detached,UNBRANDED_AGENT
95000,2,1,111.0,18.0,-9.014915,52.226175,SI_666,standard,Bungalow,UNBRANDED_AGENT
185000,3,3,88.0,10.0,-8.297136,53.963338,D1,standard,Terrace,UNBRANDED_AGENT
230000,1,1,45.0,9.0,-8.328579,54.026094,C1,standard,Apartment,UNBRANDED_AGENT
299000,1,1,100.0,16.0,-8.964795,53.275404,B3,standard,Apartment,UNBRANDED_AGENT
250000,4,2,188.0,11.0,-6.227831,53.344153,C3,standard,Detached,BRANDED_AGENT
185000,3,2,110.0,9.0,-6.336818,53.372467,C2,standard,Semi-D,BRANDED_AGENT
958000,5,5,260.0,18.0,-6.278619,53.349157,C3,standard,Detached,BRANDED_AGENT
155000,2,2,64.0,17.0,-6.194935,53.286529,C2,standard,Apartment,BRANDED_AGENT
395000,4,1,89.0,11.0,-6.145482,53.247962,C1,standard,End of Terrace,BRANDED_AGENT
545000,4,2,170.0,19.0,-6.70845,53.97628,C3,standard,Semi-D,UNBRANDED_AGENT
295000,3,2,135.0,80.0,-6.23477,52.72438,B2,standard,Apartment,BRANDED_AGENT
315000,3,3,136.0,12.0,-6.4055395,53.3398412,SI_666,standard,Detached,BRANDED_AGENT
250000,2,1,56.0,14.0,-8.87213,52.703964,F,standard,Bungalow,BRANDED_AGENT
400000,3,3,109.0,11.0,-6.093299,53.390194,C2,standard,Semi-D,BRANDED_AGENT
220000,3,3,38.0,9.0,-6.3506086,53.2877641,XXX,standard,Semi-D,BRANDED_AGENT
130000,3,1,78.0,22.0,-6.3854758,53.2903719,C2,standard,Terrace,BRANDED_AGENT
240000,4,3,135.0,13.0,-6.3823654,53.2733188,C3,standard,End of Terrace,BRANDED_AGENT
195000,2,1,103.0,7.0,-7.798388,53.717175,C1,standard,Terrace,BRANDED_AGENT
365000,6,5,297.0,16.0,-6.328417,53.312367,D1,standard,Detached,BRANDED_AGENT
295000,4,3,100.0,22.0,-6.426129,52.480228,C2,standard,Detached,BRANDED_AGENT
100000,1,1,43.0,10.0,-6.2684159,53.3767734,E1,standard,Apartment,BRANDED_AGENT
395000,5,3,90.0,6.0,-9.075613,53.283091,E2,standard,Detached,BRANDED_AGENT
235000,3,3,135.0,32.0,-7.856591,51.944195,D2,standard,Detached,UNBRANDED_AGENT
400000,4,1,80.0,12.0,-6.397487,53.997546,D1,standard,Semi-D,BRANDED_AGENT
995000,3,3,217.0,2.0,-6.392933,53.987848,C2,standard,Semi-D,BRANDED_AGENT
185000,2,2,78.0,15.0,-6.99356,52.996901,E2,standard,Apartment,UNBRANDED_AGENT
210000,3,1,91.0,33.0,-6.817539,53.909654,C2,standard,Detached,UNBRANDED_AGENT
200000,3,3,98.0,23.0,-9.5325753,52.0710341,XXX,standard,Semi-D,UNBRANDED_AGENT
155000,5,2,139.0,46.0,-6.445674,53.344147,C2,standard,Terrace,UNBRANDED_AGENT
240000,3,2,90.0,21.0,-7.928749,53.42931,D2,standard,End of Terrace,BRANDED_AGENT
325000,2,1,50.0,12.0,-8.450999,51.893392,D1,standard,Terrace,BRANDED_AGENT
665000,5,5,307.0,26.0,-6.360078,53.342999,C3,standard,Detached,BRANDED_AGENT
415000,3,1,95.0,14.0,-6.964063,53.535563,SI_666,standard,Semi-D,BRANDED_AGENT
695000,5,5,188.0,12.0,-8.069834,52.720105,SI_666,standard,Detached,UNBRANDED_AGENT
200000,3,1,89.0,33.0,-8.670273,52.359143,D1,standard,End of Terrace,BRANDED_AGENT
105000,3,3,120.0,13.0,-6.221645,53.288766,F,standard,Semi-D,BRANDED_AGENT
825000,6,4,419.0,26.0,-8.648777,52.913381,G,standard,Detached,BRANDED_AGENT
600000,3,3,216.0,11.0,-6.216336,53.327309,E1,standard,Detached,BRANDED_AGENT
100000,3,1,85.0,8.0,-6.346905,53.285308,D1,standard,Terrace,BRANDED_AGENT
175000,3,1,102.0,20.0,-9.829755,52.410957,C3,standard,Detached,UNBRANDED_AGENT
250000,2,3,57.0,11.0,-6.147303,53.399755,C1,standard,Semi-D,BRANDED_AGENT
163000,2,1,62.0,9.0,-6.370007,53.394245,C2,standard,Apartment,BRANDED_AGENT
199000,3,3,100.0,18.0,-7.349589,53.527505,C2,standard,Semi-D,BRANDED_AGENT
175000,3,3,92.0,33.0,-8.381848,53.83721,G,standard,End of Terrace,UNBRANDED_AGENT
235000,2,2,90.0,23.0,-6.682809,53.668999,C2,standard,Apartment,BRANDED_AGENT
375000,4,5,112.0,18.0,-6.866812,52.85925,E1,standard,Detached,BRANDED_AGENT
295000,2,1,60.0,8.0,-6.8712301041992,53.727357823792,G,standard,Terrace,BRANDED_AGENT
295000,2,1,61.0,39.0,-8.270682,52.269299,D2,standard,End of Terrace,BRANDED_AGENT
310000,3,2,107.0,22.0,-6.219752,53.456797,C1,standard,Terrace,BRANDED_AGENT
90000,3,1,146.0,23.0,-6.215746,53.378608,F,standard,Bungalow,BRANDED_AGENT
230000,2,2,100.0,31.0,-7.566279,52.793244,SI_666,standard,Terrace,UNBRANDED_AGENT
275000,3,1,80.0,29.0,-8.270682,52.269299,B2,standard,Terrace,BRANDED_AGENT
120000,5,2,146.0,30.0,-9.473576,52.44705,C3,standard,Terrace,UNBRANDED_AGENT
365000,4,2,152.0,3.0,-7.3541845,53.5228072,G,standard,Detached,BRANDED_AGENT
300000,4,2,65.0,8.0,-6.708515,54.025709,C1,standard,Duplex,BRANDED_AGENT
